id,label,strata
b08_h033_05_strata_a,M,S
b08_h033_05_strata_b,M,S
b08_h033_05_strata_c,M,S
b08_h033_05_strata_d,M,S
b08_h033_06_strata_a,M,S
b08_h033_06_strata_b,M,S
b08_h033_06_strata_c,M,S
b08_h033_06_strata_d,M,S
b08_h033_07_strata_a,M,S
b08_h033_07_strata_b,M,S
b08_h033_07_strata_c,M,S
b08_h033_07_strata_d,M,S
b08_h033_08_strata_a,M,S
b08_h033_08_strata_b,M,S
b08_h033_08_strata_c,M,S
b08_h033_08_strata_d,M,S
b08_h033_09_strata_a,M,S
b08_h033_09_strata_b,M,S
b08_h033_09_strata_c,M,S
b08_h033_09_strata_d,M,S
b08_h033_10_strata_a,M,S
b08_h033_10_strata_b,M,S
b08_h033_10_strata_c,M,S
b08_h033_10_strata_d,M,S
b08_h033_11_strata_a,M,S
b08_h033_11_strata_b,M,S
b08_h033_11_strata_c,M,S
b08_h033_11_strata_d,MR,S
b08_h033_12_strata_a,M,S
b08_h033_12_strata_b,M,S
b08_h033_12_strata_c,M,S
b08_h033_12_strata_d,M,S
b08_h033_13_strata_a,M,S
b08_h033_13_strata_b,M,S
b08_h033_13_strata_c,M,S
b08_h033_13_strata_d,M,S
b08_h033_14_strata_a,M,S
b08_h033_14_strata_b,M,S
b08_h033_14_strata_c,M,S
b08_h033_14_strata_d,M,S
b08_h033_15_strata_a,M,S
b08_h033_15_strata_b,M,S
b08_h033_15_strata_c,M,S
b08_h033_15_strata_d,M,S
b08_h033_16_strata_a,P,P
b08_h033_16_strata_b,P,P
b08_h033_16_strata_c,P,P
b08_h033_17_strata_a,P,P
b08_h033_17_strata_b,P,P
b08_h033_17_strata_c,P,P
b08_h033_18_strata_a,P,P
b08_h033_18_strata_b,P,P
b08_h033_18_strata_c,P,P
b08_h033_19_strata_a,PE2,P
b08_h033_19_strata_b,PE2,P
b08_h033_19_strata_c,PE2,P
b08_h033_19_strata_d,PE2,P
b08_h034_01_strata_a,M,S
b08_h034_01_strata_b,M,S
b08_h034_01_strata_c,M,S
b08_h034_01_strata_d,M,S
b08_h034_02_strata_a,M,S
b08_h034_02_strata_b,M,S
b08_h034_02_strata_c,MR,S
b08_h034_02_strata_d,MR,S
b08_h034_03_strata_a,M,S
b08_h034_03_strata_b,M,S
b08_h034_03_strata_c,MR,S
b08_h034_03_strata_d,MR,S
b08_h034_04_strata_a,M,S
b08_h034_04_strata_b,MR,S
b08_h034_04_strata_c,MR,S
b08_h034_04_strata_d,MR,S
b08_h034_05_strata_a,M,S
b08_h034_05_strata_b,M,S
b08_h034_05_strata_c,MR,S
b08_h034_05_strata_d,MR,S
b08_h034_06_strata_a,M,S
b08_h034_06_strata_b,M,S
b08_h034_06_strata_c,MR,S
b08_h034_06_strata_d,MR,S
b08_h034_07_strata_a,M,S
b08_h034_07_strata_b,M,S
b08_h034_07_strata_c,MR,S
b08_h034_07_strata_d,MR,S
b08_h034_08_strata_a,M,S
b08_h034_08_strata_b,M,S
b08_h034_08_strata_c,MR,S
b08_h034_08_strata_d,MR,S
b08_h034_09_strata_a,M,S
b08_h034_09_strata_b,M,S
b08_h034_09_strata_c,MR,S
b08_h034_09_strata_d,MR,S
b08_h034_10_strata_a,M,S
b08_h034_10_strata_b,M,S
b08_h034_10_strata_c,MR,S
b08_h034_10_strata_d,MR,S
b08_h034_11_strata_a,M,S
b08_h034_11_strata_b,M,S
b08_h034_11_strata_c,MR,S
b08_h034_11_strata_d,MR,S
b08_h034_12_strata_a,M,S
b08_h034_12_strata_b,M,S
b08_h034_12_strata_c,MR,S
b08_h034_12_strata_d,MR,S
b08_h034_13_strata_a,M,S
b08_h034_13_strata_b,M,S
b08_h034_13_strata_c,MR,S
b08_h034_13_strata_d,MR,S
b08_h034_14_strata_a,M,S
b08_h034_14_strata_b,M,S
b08_h034_14_strata_c,MR,S
b08_h034_14_strata_d,MR,S
b08_h034_15_strata_a,M,S
b08_h034_15_strata_b,M,S
b08_h034_15_strata_c,MR,S
b08_h034_15_strata_d,MR,S
b08_h034_16_strata_a,M,S
b08_h034_16_strata_b,M,S
b08_h034_16_strata_c,M,S
b08_h034_17_strata_a,M,S
b08_h034_17_strata_b,M,S
b08_h034_17_strata_c,M,S
b08_h034_18_strata_a,M,S
b08_h034_18_strata_b,M,S
b08_h034_18_strata_c,M,S
b08_h035_01_strata_a,MU,S
b08_h035_01_strata_b,MUR,S
b08_h035_01_strata_c,MU,S
b08_h035_01_strata_d,MU,S
b08_h035_02_strata_a,MU,S
b08_h035_02_strata_b,MU,S
b08_h035_02_strata_c,MUR,S
b08_h035_02_strata_d,MUR,S
b08_h035_03_strata_a,MU,S
b08_h035_03_strata_b,MU,S
b08_h035_03_strata_c,MUR,S
b08_h035_03_strata_d,MUR,S
b08_h035_04_strata_a,MUR,S
b08_h035_04_strata_b,MU,S
b08_h035_04_strata_c,MUR,S
b08_h035_04_strata_d,MSU,S
b08_h035_05_strata_a,MU,S
b08_h035_05_strata_b,MUR,S
b08_h035_05_strata_c,MUR,S
b08_h035_05_strata_d,MSUR,S
b08_h035_06_strata_a,MU,S
b08_h035_06_strata_b,MUR,S
b08_h035_06_strata_c,MUR,S
b08_h035_06_strata_d,MSUR,S
b08_h035_07_strata_a,MU,S
b08_h035_07_strata_b,MU,S
b08_h035_07_strata_c,MUR,S
b08_h035_07_strata_d,MU,S
b08_h035_08_strata_a,MU,S
b08_h035_08_strata_b,MUR,S
b08_h035_08_strata_c,MUR,S
b08_h035_08_strata_d,MUR,S
b08_h035_09_strata_a,MU,S
b08_h035_09_strata_b,MUR,S
b08_h035_09_strata_c,MUR,S
b08_h035_09_strata_d,MUR,S
b08_h035_10_strata_a,MU,S
b08_h035_10_strata_b,MU,S
b08_h035_10_strata_c,MUR,S
b08_h035_10_strata_d,MU,S
b08_h035_11_strata_a,MU,S
b08_h035_11_strata_b,MUR,S
b08_h035_11_strata_c,MUR,S
b08_h035_11_strata_d,MUR,S
b08_h035_12_strata_a,MU,S
b08_h035_12_strata_b,MUR,S
b08_h035_12_strata_c,MUR,S
b08_h035_12_strata_d,MUR,S
b08_h035_13_strata_a,MU,S
b08_h035_13_strata_b,MU,S
b08_h035_13_strata_c,MUR,S
b08_h035_13_strata_d,MU,S
b08_h035_14_strata_a,MU,S
b08_h035_14_strata_b,MUR,S
b08_h035_14_strata_c,MUR,S
b08_h035_14_strata_d,MUR,S
b08_h035_15_strata_a,MU,S
b08_h035_15_strata_b,MUR,S
b08_h035_15_strata_c,MUR,S
b08_h035_15_strata_d,MUR,S
b08_h035_16_strata_a,MU,S
b08_h035_16_strata_b,MU,S
b08_h035_16_strata_c,MUR,S
b08_h035_16_strata_d,MU,S
b08_h035_17_strata_a,MU,S
b08_h035_17_strata_b,MUR,S
b08_h035_17_strata_c,MUR,S
b08_h035_17_strata_d,MUR,S
b08_h035_18_strata_a,MU,S
b08_h035_18_strata_b,MUR,S
b08_h035_18_strata_c,MUR,S
b08_h035_18_strata_d,MUR,S
b08_h035_19_strata_a,MU,S
b08_h035_19_strata_b,MU,S
b08_h035_19_strata_c,MUR,S
b08_h035_19_strata_d,MU,S
b08_h035_20_strata_a,MU,S
b08_h035_20_strata_b,MUR,S
b08_h035_20_strata_c,MUR,S
b08_h035_20_strata_d,MUR,S
b08_h035_21_strata_a,MU,S
b08_h035_21_strata_b,MUR,S
b08_h035_21_strata_c,MUR,S
b08_h035_21_strata_d,MUR,S
b08_h035_22_strata_a,MU,S
b08_h035_22_strata_b,MUR,S
b08_h035_22_strata_c,MUR,S
b08_h035_22_strata_d,MU,S
b08_h035_22_strata_e,MUR,S
b08_h035_23_strata_a,MU,S
b08_h035_23_strata_b,MUR,S
b08_h035_23_strata_c,MUR,S
b08_h035_23_strata_d,MUR,S
b08_h035_23_strata_e,MUR,S
b08_h035_24_strata_a,MU,S
b08_h035_24_strata_b,MU,S
b08_h035_24_strata_c,MUR,S
b08_h035_24_strata_d,MUR,S
b08_h035_24_strata_e,MUR,S
b08_h036_01_strata_a,M,S
b08_h036_01_strata_b,MS,S
b08_h036_01_strata_c,MS,S
b08_h036_01_strata_d,MS,S
b08_h036_01_strata_e,MS,S
b08_h036_01_strata_f,MSR,S
b08_h036_01_strata_g,MS,S
b08_h036_02_strata_a,M,S
b08_h036_02_strata_b,MSR,S
b08_h036_02_strata_c,MSR,S
b08_h036_02_strata_d,MSR,S
b08_h036_02_strata_e,MSR,S
b08_h036_02_strata_f,MSR,S
b08_h036_02_strata_g,MSR,S
b08_h036_03_strata_a,M,S
b08_h036_03_strata_b,MSR,S
b08_h036_03_strata_c,MSR,S
b08_h036_03_strata_d,MSR,S
b08_h036_03_strata_e,MSR,S
b08_h036_03_strata_f,MSR,S
b08_h036_03_strata_g,MSR,S
b08_h036_04_strata_a,M,S
b08_h036_04_strata_b,MSR,S
b08_h036_04_strata_c,MSR,S
b08_h036_04_strata_d,MSR,S
b08_h036_04_strata_e,MSR,S
b08_h036_04_strata_f,MSR,S
b08_h036_04_strata_g,MSR,S
b08_h036_05_strata_a,M,S
b08_h036_05_strata_b,MSR,S
b08_h036_05_strata_c,MSR,S
b08_h036_05_strata_d,MSR,S
b08_h036_05_strata_e,MSR,S
b08_h036_05_strata_f,MSR,S
b08_h036_05_strata_g,MSR,S
b08_h036_06_strata_a,M,S
b08_h036_06_strata_b,MSR,S
b08_h036_06_strata_c,MSR,S
b08_h036_06_strata_d,MSR,S
b08_h036_06_strata_e,MSR,S
b08_h036_06_strata_f,MSR,S
b08_h036_06_strata_g,MSR,S
b08_h036_07_strata_a,M,S
b08_h036_07_strata_b,M,S
b08_h036_07_strata_c,MS,S
b08_h036_07_strata_d,MS,S
b08_h036_07_strata_e,M,S
b08_h037_01_strata_a,M,S
b08_h037_01_strata_b,MS,S
b08_h037_01_strata_c,MS,S
b08_h037_01_strata_d,MSR,S
b08_h037_01_strata_e,MS,S
b08_h037_01_strata_f,MS,S
b08_h037_01_strata_g,MS,S
b08_h037_02_strata_a,MS,S
b08_h037_02_strata_b,MSR,S
b08_h037_02_strata_c,MSR,S
b08_h037_02_strata_d,MSR,S
b08_h037_02_strata_e,MSR,S
b08_h037_02_strata_f,MSR,S
b08_h037_03_strata_a,MS,S
b08_h037_03_strata_b,MSR,S
b08_h037_03_strata_c,MSR,S
b08_h037_03_strata_d,MSR,S
b08_h037_03_strata_e,MSR,S
b08_h037_03_strata_f,MSR,S
b08_h037_04_strata_a,MS,S
b08_h037_04_strata_b,MSR,S
b08_h037_04_strata_c,MSR,S
b08_h037_04_strata_d,MSR,S
b08_h037_04_strata_e,MSR,S
b08_h037_04_strata_f,MSR,S
b08_h037_05_strata_a,MS,S
b08_h037_05_strata_b,MSR,S
b08_h037_05_strata_c,MSR,S
b08_h037_05_strata_d,MSR,S
b08_h037_05_strata_e,MSR,S
b08_h037_05_strata_f,MSR,S
b08_h037_06_strata_a,MS,S
b08_h037_06_strata_b,MSR,S
b08_h037_06_strata_c,MSR,S
b08_h037_06_strata_d,MSR,S
b08_h037_06_strata_e,MSR,S
b08_h037_06_strata_f,MSR,S
b08_h037_07_strata_a,M,S
b08_h037_07_strata_b,MR,S
b08_h037_07_strata_c,MSR,S
b08_h037_07_strata_d,MSR,S
b08_h037_07_strata_e,MS,S
b08_h038_01_strata_a,MO,S
b08_h038_01_strata_b,MO,S
b08_h038_01_strata_c,MO,S
b08_h038_02_strata_a,MO,S
b08_h038_02_strata_b,MO,S
b08_h038_02_strata_c,MOR,S
b08_h038_03_strata_a,MO,S
b08_h038_03_strata_b,MO,S
b08_h038_03_strata_c,MOR,S
b08_h038_04_strata_a,MOR,S
b08_h038_04_strata_b,MO,S
b08_h038_04_strata_c,MO,S
b08_h038_05_strata_a,MO,S
b08_h038_05_strata_b,MO,S
b08_h038_05_strata_c,MOR,S
b08_h038_06_strata_a,MO,S
b08_h038_06_strata_b,MO,S
b08_h038_06_strata_c,MOR,S
b08_h038_07_strata_a,MO,S
b08_h038_07_strata_b,MO,S
b08_h038_07_strata_c,MOR,S
b08_h038_08_strata_a,MO,S
b08_h038_08_strata_b,MO,S
b08_h038_08_strata_c,MOR,S
b08_h038_09_strata_a,MO,S
b08_h038_09_strata_b,MO,S
b08_h038_09_strata_c,MOR,S
b08_h038_10_strata_a,MO,S
b08_h038_10_strata_b,MO,S
b08_h038_10_strata_c,MO,S
b08_h039_01_strata_a,M,S
b08_h039_01_strata_b,M,S
b08_h039_01_strata_c,M,S
b08_h039_01_strata_d,M,S
b08_h039_01_strata_e,M,S
b08_h039_01_strata_f,M,S
b08_h039_02_strata_a,M,S
b08_h039_02_strata_b,M,S
b08_h039_02_strata_c,M,S
b08_h039_02_strata_d,M,S
b08_h039_02_strata_e,M,S
b08_h039_02_strata_f,MR,S
b08_h039_03_strata_a,M,S
b08_h039_03_strata_b,M,S
b08_h039_03_strata_c,M,S
b08_h039_03_strata_d,M,S
b08_h039_03_strata_e,M,S
b08_h039_03_strata_f,MR,S
b08_h039_04_strata_a,M,S
b08_h039_04_strata_b,M,S
b08_h039_04_strata_c,M,S
b08_h039_04_strata_d,M,S
b08_h039_04_strata_e,M,S
b08_h039_04_strata_f,MR,S
b08_h039_05_strata_a,M,S
b08_h039_05_strata_b,M,S
b08_h039_05_strata_c,M,S
b08_h039_05_strata_d,M,S
b08_h039_05_strata_e,M,S
b08_h039_05_strata_f,MR,S
b08_h039_06_strata_a,M,S
b08_h039_06_strata_b,MS,S
b08_h039_06_strata_c,MS,S
b08_h039_06_strata_d,MS,S
b08_h039_06_strata_e,MS,S
b08_h039_06_strata_f,MS,S
b08_h039_06_strata_g,MSR,S
b08_h039_07_strata_a,M,S
b08_h039_07_strata_b,M,S
b08_h039_07_strata_c,M,S
b08_h039_07_strata_d,M,S
b08_h039_07_strata_e,MR,S
b08_h039_07_strata_f,MR,S
b08_h039_08_strata_a,M,S
b08_h039_08_strata_b,M,S
b08_h039_08_strata_c,M,S
b08_h039_08_strata_d,M,S
b08_h039_08_strata_e,MR,S
b08_h039_08_strata_f,MR,S
b08_h039_09_strata_a,M,S
b08_h039_09_strata_b,M,S
b08_h039_09_strata_c,M,S
b08_h039_09_strata_d,M,S
b08_h039_09_strata_e,M,S
b08_h039_09_strata_f,MR,S
b08_h039_10_strata_a,M,S
b08_h039_10_strata_b,M,S
b08_h039_10_strata_c,M,S
b08_h039_10_strata_d,M,S
b08_h039_10_strata_e,M,S
b08_h039_10_strata_f,MR,S
b08_h040_01_strata_a,M,S
b08_h040_01_strata_b,M,S
b08_h040_01_strata_c,M,S
b08_h040_01_strata_d,M,S
b08_h040_01_strata_e,M,S
b08_h040_01_strata_f,MR,S
b08_h040_02_strata_a,M,S
b08_h040_02_strata_b,M,S
b08_h040_02_strata_c,M,S
b08_h040_02_strata_d,M,S
b08_h040_02_strata_e,M,S
b08_h040_02_strata_f,M,S
b08_h040_02_strata_g,MR,S
b08_h040_03_strata_a,M,S
b08_h040_03_strata_b,M,S
b08_h040_03_strata_c,M,S
b08_h040_03_strata_d,M,S
b08_h040_03_strata_e,M,S
b08_h040_03_strata_f,MR,S
b08_h040_04_strata_a,M,S
b08_h040_04_strata_b,M,S
b08_h040_04_strata_c,M,S
b08_h040_04_strata_d,M,S
b08_h040_04_strata_e,M,S
b08_h040_04_strata_f,MR,S
b08_h040_05_strata_a,M,S
b08_h040_05_strata_b,M,S
b08_h040_05_strata_c,M,S
b08_h040_05_strata_d,M,S
b08_h040_05_strata_e,M,S
b08_h040_05_strata_f,MR,S
b08_h040_06_strata_a,M,S
b08_h040_06_strata_b,M,S
b08_h040_06_strata_c,M,S
b08_h040_06_strata_d,MS,S
b08_h040_06_strata_e,MS,S
b08_h040_06_strata_f,MR,S
b08_h040_07_strata_a,M,S
b08_h040_07_strata_b,M,S
b08_h040_07_strata_c,M,S
b08_h040_07_strata_d,MR,S
b08_h040_07_strata_e,MR,S
b08_h040_07_strata_f,MR,S
b08_h040_08_strata_a,M,S
b08_h040_08_strata_b,M,S
b08_h040_08_strata_c,M,S
b08_h040_08_strata_d,M,S
b08_h040_08_strata_e,M,S
b08_h040_08_strata_f,MR,S
b08_h040_09_strata_a,M,S
b08_h040_09_strata_b,MR,S
b08_h040_09_strata_c,M,S
b08_h040_09_strata_d,M,S
b08_h040_09_strata_e,M,S
b08_h040_09_strata_f,MR,S
b08_h040_10_strata_a,M,S
b08_h040_10_strata_b,M,S
b08_h040_10_strata_c,M,S
b08_h040_10_strata_d,M,S
b08_h040_10_strata_e,M,S
b08_h040_10_strata_f,MR,S
b08_h040_11_strata_a,M,S
b08_h040_11_strata_b,M,S
b08_h040_11_strata_c,M,S
b08_h040_11_strata_d,M,S
b08_h040_11_strata_e,M,S
b08_h040_11_strata_f,MR,S
b08_h040_12_strata_a,M,S
b08_h040_12_strata_b,M,S
b08_h040_12_strata_c,M,S
b08_h040_12_strata_d,MR,S
b08_h041_01_strata_a,M,S
b08_h041_01_strata_b,M,S
b08_h041_01_strata_c,M,S
b08_h041_01_strata_d,M,S
b08_h041_01_strata_e,M,S
b08_h041_01_strata_f,MR,S
b08_h041_02_strata_a,M,S
b08_h041_02_strata_b,M,S
b08_h041_02_strata_c,M,S
b08_h041_02_strata_d,M,S
b08_h041_02_strata_e,M,S
b08_h041_02_strata_f,MR,S
b08_h041_03_strata_a,M,S
b08_h041_03_strata_b,M,S
b08_h041_03_strata_c,M,S
b08_h041_03_strata_d,M,S
b08_h041_03_strata_e,M,S
b08_h041_03_strata_f,MR,S
b08_h041_04_strata_a,M,S
b08_h041_04_strata_b,M,S
b08_h041_04_strata_c,M,S
b08_h041_04_strata_d,M,S
b08_h041_04_strata_e,M,S
b08_h041_04_strata_f,MR,S
b08_h041_05_strata_a,M,S
b08_h041_05_strata_b,M,S
b08_h041_05_strata_c,M,S
b08_h041_05_strata_d,M,S
b08_h041_05_strata_e,M,S
b08_h041_05_strata_f,MR,S
b08_h041_06_strata_a,M,S
b08_h041_06_strata_b,M,S
b08_h041_06_strata_c,M,S
b08_h041_06_strata_d,M,S
b08_h041_06_strata_e,M,S
b08_h041_06_strata_f,MR,S
b08_h041_07_strata_a,M,S
b08_h041_07_strata_b,M,S
b08_h041_07_strata_c,M,S
b08_h041_07_strata_d,M,S
b08_h041_07_strata_e,M,S
b08_h041_07_strata_f,MR,S
b08_h041_08_strata_a,M,S
b08_h041_08_strata_b,M,S
b08_h041_08_strata_c,M,S
b08_h041_08_strata_d,M,S
b08_h041_08_strata_e,M,S
b08_h041_08_strata_f,MR,S
b08_h041_09_strata_a,M,S
b08_h041_09_strata_b,M,S
b08_h041_09_strata_c,M,S
b08_h041_09_strata_d,M,S
b08_h041_09_strata_e,M,S
b08_h041_09_strata_f,MR,S
b08_h041_10_strata_a,M,S
b08_h041_10_strata_b,M,S
b08_h041_10_strata_c,M,S
b08_h041_10_strata_d,M,S
b08_h041_10_strata_e,M,S
b08_h041_10_strata_f,MR,S
b08_h042_01_strata_a,M,S
b08_h042_01_strata_b,M,S
b08_h042_01_strata_c,M,S
b08_h042_01_strata_d,M,S
b08_h042_02_strata_a,M,S
b08_h042_02_strata_b,M,S
b08_h042_02_strata_c,M,S
b08_h042_02_strata_d,M,S
b08_h042_03_strata_a,M,S
b08_h042_03_strata_b,M,S
b08_h042_03_strata_c,M,S
b08_h042_03_strata_d,M,S
b08_h042_04_strata_a,M,S
b08_h042_04_strata_b,M,S
b08_h042_04_strata_c,M,S
b08_h042_04_strata_d,MR,S
b08_h042_05_strata_a,M,S
b08_h042_05_strata_b,M,S
b08_h042_05_strata_c,MR,S
b08_h042_05_strata_d,MR,S
b08_h042_06_strata_a,MR,S
b08_h042_06_strata_b,MR,S
b08_h042_06_strata_c,MR,S
b08_h042_06_strata_d,MR,S
b08_h043_01_strata_a,MO,n
b08_h043_01_strata_b,MO,n
b08_h043_01_strata_c,MOR,n
b08_h043_02_strata_a,MO,n
b08_h043_02_strata_b,MOR,n
b08_h043_02_strata_c,MO,n
b08_h043_03_strata_a,MO,n
b08_h043_03_strata_b,MO,n
b08_h043_03_strata_c,MO,n
b08_h043_04_strata_a,MO,n
b08_h043_04_strata_b,MO,n
b08_h043_04_strata_c,MO,n
b08_h043_05_strata_a,MO,n
b08_h043_05_strata_b,MO,n
b08_h043_05_strata_c,MO,n
b08_h043_06_strata_a,MO,n
b08_h043_06_strata_b,MO,n
b08_h043_06_strata_c,MO,n
b08_h043_07_strata_a,MO,n
b08_h043_07_strata_b,MO,n
b08_h043_07_strata_c,MO,n
b08_h043_08_strata_a,MO,n
b08_h043_08_strata_b,MO,n
b08_h043_08_strata_c,MO,n
b08_h043_09_strata_a,MO,n
b08_h043_09_strata_b,MO,n
b08_h043_09_strata_c,MO,n
b08_h043_10_strata_a,MO,n
b08_h043_10_strata_b,MO,n
b08_h043_10_strata_c,MO,n
b08_h043_11_strata_a,MO,n
b08_h043_11_strata_b,MO,n
b08_h043_11_strata_c,MO,n
b08_h043_12_strata_a,MO,n
b08_h043_12_strata_b,MO,n
b08_h043_12_strata_c,MO,n
b08_h043_13_strata_a,MO,n
b08_h043_13_strata_b,MO,n
b08_h043_13_strata_c,MOR,n
b08_h043_14_strata_a,MO,n
b08_h043_14_strata_b,MO,n
b08_h043_14_strata_c,MO,n
b08_h043_15_strata_a,MO,n
b08_h043_15_strata_b,MO,n
b08_h043_15_strata_c,MO,n
b08_h043_16_strata_a,MO,n
b08_h043_16_strata_b,MO,n
b08_h043_16_strata_c,MO,n
b08_h043_17_strata_a,MO,n
b08_h043_17_strata_b,MO,n
b08_h043_17_strata_c,MO,n
b08_h043_18_strata_a,MO,n
b08_h043_18_strata_b,MO,n
b08_h043_18_strata_c,MO,n
b08_h043_19_strata_a,MO,n
b08_h043_19_strata_b,MO,n
b08_h043_19_strata_c,MO,n
b08_h043_20_strata_a,MO,n
b08_h043_20_strata_b,MO,n
b08_h043_20_strata_c,MO,n
b08_h043_21_strata_a,MOR,n
b08_h043_21_strata_b,MOR,n
b08_h043_21_strata_c,MOR,n
b08_h043_22_strata_a,MO,n
b08_h043_22_strata_b,MO,n
b08_h043_22_strata_c,MO,n
b08_h043_23_strata_a,MOR,n
b08_h043_23_strata_b,MO,n
b08_h043_23_strata_c,MO,n
b08_h043_24_strata_a,MO,n
b08_h043_24_strata_b,MO,n
b08_h043_24_strata_c,MO,n
b08_h043_25_strata_a,MO,n
b08_h043_25_strata_b,MO,n
b08_h043_25_strata_c,MO,n
b08_h043_26_strata_a,MO,n
b08_h043_26_strata_b,MO,n
b08_h043_26_strata_c,MO,n
b08_h043_27_strata_a,MO,n
b08_h043_27_strata_b,MO,n
b08_h043_27_strata_c,MO,n
b08_h043_28_strata_a,MO,n
b08_h043_28_strata_b,MO,n
b08_h043_28_strata_c,MO,n
b08_h043_29_strata_a,MO,n
b08_h043_29_strata_b,MOR,n
b08_h043_29_strata_c,MO,n
b08_h043_30_strata_a,MOR,n
b08_h043_30_strata_b,MO,n
b08_h043_30_strata_c,MO,n
b08_h043_31_strata_a,MO,n
b08_h043_31_strata_b,MOR,n
b08_h043_31_strata_c,MO,n
b08_h043_32_strata_a,MO,n
b08_h043_32_strata_b,MO,n
b08_h043_32_strata_c,MO,n
b08_h043_33_strata_a,MO,n
b08_h043_33_strata_b,MO,n
b08_h043_33_strata_c,MO,n
b08_h044_01_strata_a,MO,n
b08_h044_01_strata_b,MO,n
b08_h044_01_strata_c,MO,n
b08_h044_02_strata_a,MO,n
b08_h044_02_strata_b,MO,n
b08_h044_02_strata_c,MO,n
b08_h044_03_strata_a,MO,n
b08_h044_03_strata_b,MO,n
b08_h044_03_strata_c,MO,n
b08_h044_04_strata_a,MO,n
b08_h044_04_strata_b,MO,n
b08_h044_04_strata_c,MO,n
b08_h044_05_strata_a,MO,n
b08_h044_05_strata_b,MO,n
b08_h044_05_strata_c,MO,n
b08_h044_06_strata_a,MO,n
b08_h044_06_strata_b,MO,n
b08_h044_06_strata_c,MOR,n
b08_h044_07_strata_a,MO,n
b08_h044_07_strata_b,MO,n
b08_h044_07_strata_c,MO,n
b08_h044_08_strata_a,MO,n
b08_h044_08_strata_b,MO,n
b08_h044_08_strata_c,MO,n
b08_h044_09_strata_a,MO,n
b08_h044_09_strata_b,MO,n
b08_h044_09_strata_c,MOR,n
b08_h044_10_strata_a,MO,n
b08_h044_10_strata_b,MO,n
b08_h044_10_strata_c,MO,n
b08_h044_11_strata_a,MO,n
b08_h044_11_strata_b,MOR,n
b08_h044_11_strata_c,MO,n
b08_h044_12_strata_a,MO,n
b08_h044_12_strata_b,MO,n
b08_h044_12_strata_c,MO,n
b08_h044_13_strata_a,MOR,n
b08_h044_13_strata_b,MO,n
b08_h044_13_strata_c,MO,n
b08_h044_14_strata_a,MO,n
b08_h044_14_strata_b,MOR,n
b08_h044_14_strata_c,MOR,n
b08_h044_15_strata_a,MO,n
b08_h044_15_strata_b,MO,n
b08_h044_15_strata_c,MO,n
b08_h044_16_strata_a,MO,n
b08_h044_16_strata_b,MO,n
b08_h044_16_strata_c,MO,n
b08_h044_17_strata_a,MO,n
b08_h044_17_strata_b,MO,n
b08_h044_17_strata_c,MO,n
b08_h044_18_strata_a,MO,n
b08_h044_18_strata_b,MO,n
b08_h044_18_strata_c,MO,n
b08_h044_19_strata_a,MOR,n
b08_h044_19_strata_b,MO,n
b08_h044_19_strata_c,MOR,n
b08_h044_20_strata_a,MO,n
b08_h044_20_strata_b,MO,n
b08_h044_20_strata_c,MO,n
b08_h044_21_strata_a,MO,n
b08_h044_21_strata_b,MO,n
b08_h044_21_strata_c,MO,n
b08_h044_22_strata_a,MO,n
b08_h044_22_strata_b,MO,n
b08_h044_22_strata_c,MO,n
b08_h044_23_strata_a,MO,n
b08_h044_23_strata_b,MO,n
b08_h044_23_strata_c,MO,n
b08_h044_24_strata_a,MO,n
b08_h044_24_strata_b,MO,n
b08_h044_24_strata_c,MO,n
b08_h044_25_strata_a,MO,n
b08_h044_25_strata_b,MOR,n
b08_h044_25_strata_c,MO,n
b08_h044_26_strata_a,MO,n
b08_h044_26_strata_b,MO,n
b08_h044_26_strata_c,MO,n
b08_h044_27_strata_a,MO,n
b08_h044_27_strata_b,MO,n
b08_h044_27_strata_c,MO,n
b08_h044_28_strata_a,MOR,n
b08_h044_28_strata_b,MO,n
b08_h044_28_strata_c,MOR,n
b08_h044_29_strata_a,MO,n
b08_h044_29_strata_b,MO,n
b08_h044_29_strata_c,MO,n
b08_h044_30_strata_a,MO,n
b08_h044_30_strata_b,MO,n
b08_h044_30_strata_c,MO,n
b08_h045_01_strata_a,MO,S
b08_h045_01_strata_b,MO,S
b08_h045_01_strata_c,MO,S
b08_h045_02_strata_a,MO,S
b08_h045_02_strata_b,MO,S
b08_h045_02_strata_c,MOR,S
b08_h045_03_strata_a,MO,S
b08_h045_03_strata_b,MO,S
b08_h045_03_strata_c,MOR,S
b08_h045_04_strata_a,MO,S
b08_h045_04_strata_b,MO,S
b08_h045_04_strata_c,MO,S
b08_h045_05_strata_a,MO,S
b08_h045_05_strata_b,MO,S
b08_h045_05_strata_c,MO,S
b08_h045_06_strata_a,MO,S
b08_h045_06_strata_b,MO,S
b08_h045_06_strata_c,MO,S
b08_h045_07_strata_a,MO,S
b08_h045_07_strata_b,MO,S
b08_h045_07_strata_c,MO,S
b08_h045_08_strata_a,MO,S
b08_h045_08_strata_b,MO,S
b08_h045_08_strata_c,MOR,S
b08_h045_09_strata_a,MO,S
b08_h045_09_strata_b,MO,S
b08_h045_09_strata_c,MO,S
b08_h045_10_strata_a,MO,S
b08_h045_10_strata_b,MO,S
b08_h045_10_strata_c,MO,S
b08_h045_11_strata_a,MO,S
b08_h045_11_strata_b,MO,S
b08_h045_11_strata_c,MO,S
b08_h045_12_strata_a,MO,S
